nom station	Lat	Long	date	temp	Sal	Dep25	Predation
H12	43,4423232	5,0972381	25/01/2023	6,531	25,828	5	-19,93396711
H03	43,4783692	5,0175865	25/01/2023	6,321	25,304	4,8	-20,85527294
H07	43,5	5,10889	25/01/2023	6,129	24,944	4,8	-21,65249817
H01	43,5333272	5,0235682	25/01/2023	6,539	25,894	4,5	-19,87895854
H19	43,4711	5,20694	25/01/2023	6,02	27,549	4,4	-20,85525649
H13	43.415184	5.064785	25/01/2023	6,462	25,33	4,4	-20,37390285
H08	43,4669426	5,0910294	25/01/2023	6,032	25,128	4,4	-21,90869612
H16	43,4022	5,13028	25/01/2023	5,866	23,431	4,3	-23,12896241
H12	43,4423232	5,0972381	25/01/2023	6,461	25,577	4,1	-20,27320644
H04	43,5167614	5,0694522	25/01/2023	6,503	25,864	4	-20,01079103
H16	43,4022	5,13028	25/01/2023	5,712	23,48	3,9	-23,65141901
H03	43,4783692	5,0175865	25/01/2023	6,241	25,164	3,8	-21,18262011
H08	43,4669426	5,0910294	25/01/2023	6,002	25,059	3,8	-22,04014107
H13	43.415184	5.064785	25/01/2023	5,681	22,105	3,7	-24,19731853
H01	43,5333272	5,0235682	25/01/2023	5,972	25,369	3,6	-22,0142071
H07	43,5	5,10889	25/01/2023	6,151	24,602	3,6	-21,71415884
H19	43,4711	5,20694	25/01/2023	5,904	27,471	3,5	-21,29054027
H12	43,4423232	5,0972381	25/01/2023	6,377	25,226	3,4	-20,70018808
H04	43,5167614	5,0694522	25/01/2023	6,498	25,857	3,2	-20,030356
H01	43,5333272	5,0235682	25/01/2023	5,909	25,351	3	-22,2392325
H13	43.415184	5.064785	25/01/2023	5,376	20,64	3	-25,64878754
H08	43,4669426	5,0910294	25/01/2023	5,954	24,935	3	-22,25617246
H03	43,4783692	5,0175865	25/01/2023	6,181	25,071	2,9	-21,42393507
H12	43,4423232	5,0972381	25/01/2023	6,204	25,256	2,9	-21,26955535
H18	43,4424421	5,1847996	25/01/2023	5,723	27,348	2,7	-21,97735416
H07	43,5	5,10889	25/01/2023	6,141	24,54	2,7	-21,77248685
H19	43,4711	5,20694	25/01/2023	5,904	27,407	2,6	-21,32156743
H12	43,4423232	5,0972381	25/01/2023	5,723	25,245	2,6	-22,93182526
H01	43,5333272	5,0235682	25/01/2023	5,824	25,262	2,3	-22,57169306
H16	43,4022	5,13028	25/01/2023	5,456	23,02	2,3	-24,71833627
H08	43,4669426	5,0910294	25/01/2023	5,875	24,603	2,2	-22,6627744
H07	43,5	5,10889	25/01/2023	6,031	24,563	2,2	-22,13970462
H04	43,5167614	5,0694522	25/01/2023	6,395	25,593	2,2	-20,48588909
H03	43,4783692	5,0175865	25/01/2023	5,705	24,757	2,1	-23,19559257
H13	43.415184	5.064785	25/01/2023	5,314	20,438	2,1	-25,91407761
H19	43,4711	5,20694	25/01/2023	5,847	27,421	2	-21,51137352
H19	43,4711	5,20694	25/01/2023	5,78	27,387	1,7	-21,76001476
H07	43,5	5,10889	25/01/2023	6,023	24,313	1,7	-22,26401075
H01	43,5333272	5,0235682	25/01/2023	5,817	25,266	1,6	-22,59439392
H04	43,5167614	5,0694522	25/01/2023	6,263	25,229	1,6	-21,08150497
H13	43.415184	5.064785	25/01/2023	5,264	20,025	1,5	-26,17106805
H16	43,4022	5,13028	25/01/2023	5,429	22,956	1,4	-24,83642929
H03	43,4783692	5,0175865	25/01/2023	5,092	18,185	1,3	-27,00433744
H19	43,4711	5,20694	25/01/2023	5,564	27,262	1,3	-22,57708827
H08	43,4669426	5,0910294	25/01/2023	5,696	24,451	1,3	-23,34844808
H04	43,5167614	5,0694522	25/01/2023	6,306	24,697	1,2	-21,15231571
H18	43,4424421	5,1847996	25/01/2023	5,381	23,755	1,1	-24,73349241
H18	43,4424421	5,1847996	25/01/2023	5,459	23,813	1,1	-24,43179233
H16	43,4022	5,13028	25/01/2023	5,488	22,901	1	-24,64241516
H12	43,4423232	5,0972381	25/01/2023	5,397	24,53	1	-24,38172767
H01	43,5333272	5,0235682	25/01/2023	5,755	25,002	0,9	-22,92058228
H04	43,5167614	5,0694522	25/01/2023	6,404	24,362	0,9	-20,95395219
H19	43,4711	5,20694	25/01/2023	5,338	26,303	0,8	-23,83507597
H13	43.415184	5.064785	25/01/2023	5,134	19,475	0,8	-26,73137988
H07	43,5	5,10889	25/01/2023	5,952	24,134	0,8	-22,5766282
H04	43,5167614	5,0694522	25/01/2023	6,407	23,894	0,7	-21,11818156
H03	43,4783692	5,0175865	25/01/2023	4,866	17,146	0,4	-27,85677024
H18	43,4424421	5,1847996	25/01/2023	5,242	23,454	0,3	-25,34506354
H08	43,4669426	5,0910294	25/01/2023	5,39	23,892	0,3	-24,65087303
H18	43,4424421	5,1847996	25/01/2023	4,964	23,63	0,2	-26,30609027
H19	43,4711	5,20694	25/01/2023	5,361	25,903	0,2	-23,93310586
H16	43,4022	5,13028	25/01/2023	4,831	23,337	0,2	-26,90683212
H12	43,4423232	5,0972381	25/01/2023	4,866	24,865	0,2	-26,19375551
H07	43,5	5,10889	25/01/2023	5,93	24,087	0,2	-22,67036434
H04	43,5167614	5,0694522	25/01/2023	6,219	23,534	0,2	-21,87949938
H01	43,5333272	5,0235682	25/01/2023	5,553	22,202	0,1	-24,62442102
H13	43.415184	5.064785	25/01/2023	4,428	19,692	0,1	-29,37000153
H08	43,4669426	5,0910294	25/01/2023	3,957	24,781	0,1	-29,7373265
H13	43.415184	5.064785	13/02/2023	6,851	21,519	4,9	-20,38718674
H07	43,5	5,10889	13/02/2023	7,085	21,451	4,7	-19,65134349
H12	43,4423232	5,0972381	13/02/2023	6,811	21,4	4,6	-20,5464976
H01	43,5333272	5,0235682	13/02/2023	7,746	21,483	4,6	-17,58888077
H16	43,4022	5,13028	13/02/2023	6,814	21,482	4,5	-20,51661322
H19	43,4711	5,20694	13/02/2023	8,165	23,515	4,5	-15,74878616
H13	43.415184	5.064785	13/02/2023	6,924	21,422	4,1	-20,1748708
H07	43,5	5,10889	13/02/2023	7,27	21,398	4,1	-19,07858352
H08	43,4669426	5,0910294	13/02/2023	6,941	21,354	4	-20,13650484
H03	43,4783692	5,0175865	13/02/2023	6,871	21,314	3,9	-20,37232894
H04	43,5167614	5,0694522	13/02/2023	7,328	21,459	3,9	-18,88185506
H19	43,4711	5,20694	13/02/2023	7,854	23,606	3,9	-16,63766213
H04	43,5167614	5,0694522	13/02/2023	7,295	21,4	3,8	-18,99959084
H16	43,4022	5,13028	13/02/2023	6,944	21,449	3,7	-20,10376685
H01	43,5333272	5,0235682	13/02/2023	7,36	21,175	3,7	-18,84912883
H07	43,5	5,10889	13/02/2023	7,225	20,877	3,5	-19,33895993
H08	43,4669426	5,0910294	13/02/2023	7,094	21,234	3,3	-19,67456499
H13	43.415184	5.064785	13/02/2023	7,067	21,33	3,2	-19,73802735
H12	43,4423232	5,0972381	13/02/2023	6,871	21,37	3,2	-20,35889285
H08	43,4669426	5,0910294	13/02/2023	7,254	21,115	2,7	-19,19515472
H07	43,5	5,10889	13/02/2023	7,587	20,316	2,7	-18,32282655
H16	43,4022	5,13028	13/02/2023	7,009	21,341	2,6	-19,92099007
H03	43,4783692	5,0175865	13/02/2023	6,558	20,408	2,6	-21,59313628
H18	43,4424421	5,1847996	13/02/2023	7,09	21,481	2,5	-19,62803541
H19	43,4711	5,20694	13/02/2023	7,435	22,704	2,4	-18,20584919
H13	43.415184	5.064785	13/02/2023	6,921	20,725	2,2	-20,34155081
H18	43,4424421	5,1847996	13/02/2023	6,936	21,241	2	-20,17944507
H01	43,5333272	5,0235682	13/02/2023	6,939	20,104	2	-20,40042409
H01	43,5333272	5,0235682	13/02/2023	6,39	19,681	1,9	-22,27645433
H07	43,5	5,10889	13/02/2023	7,288	19,164	1,8	-19,4218825
H04	43,5167614	5,0694522	13/02/2023	6,802	20,105	1,5	-20,8446924
H18	43,4424421	5,1847996	13/02/2023	6,449	19,163	1,4	-22,14550149
H08	43,4669426	5,0910294	13/02/2023	7,227	20,729	1,4	-19,36367138
H01	43,5333272	5,0235682	13/02/2023	6,002	17,576	1,4	-23,76324508
H19	43,4711	5,20694	13/02/2023	6,326	19,916	1,4	-22,45628937
H16	43,4022	5,13028	13/02/2023	7,197	20,362	1,3	-19,53012186
H07	43,5	5,10889	13/02/2023	6,805	18,674	1,3	-21,01627088
H03	43,4783692	5,0175865	13/02/2023	5,587	16,765	1,2	-25,20093554
H12	43,4423232	5,0972381	13/02/2023	5,709	19,566	1,1	-24,64225817
H01	43,5333272	5,0235682	13/02/2023	5,927	17,004	1,1	-24,01429547
H13	43.415184	5.064785	13/02/2023	5,262	17,953	1	-26,38858265
H18	43,4424421	5,1847996	13/02/2023	4,933	16,897	0,9	-27,59616525
H16	43,4022	5,13028	13/02/2023	6,875	18,101	0,8	-20,82408024
H19	43,4711	5,20694	13/02/2023	6,038	16,361	0,8	-23,5899683
H01	43,5333272	5,0235682	13/02/2023	5,874	16,767	0,7	-24,18806111
H04	43,5167614	5,0694522	13/02/2023	6,455	16,93	0,7	-22,20932419
H08	43,4669426	5,0910294	13/02/2023	5,596	16,841	0,5	-25,17290507
H07	43,5	5,10889	13/02/2023	6,251	16,063	0,4	-22,83179499
H13	43.415184	5.064785	13/02/2023	3,789	14,584	0,3	-31,71318958
H03	43,4783692	5,0175865	13/02/2023	5,044	15,838	0,3	-27,08866679
H18	43,4424421	5,1847996	13/02/2023	4,459	16,262	0,2	-29,35123272
H01	43,5333272	5,0235682	13/02/2023	6,046	16,62	0,2	-23,58214532
H07	43,5	5,10889	22/03/2023	12,807	22,687	5	-4,746430444
H13	43.415184	5.064785	22/03/2023	12,516	22,555	4,8	-5,36249538
H12	43,4423232	5,0972381	22/03/2023	12,62	22,282	4,7	-5,225437806
H03	43,4783692	5,0175865	22/03/2023	12,608	22,242	4,7	-5,25979829
H13	43.415184	5.064785	22/03/2023	12,499	22,544	4,5	-5,399847255
H08	43,4669426	5,0910294	22/03/2023	12,774	22,264	4,5	-4,923745002
H03	43,4783692	5,0175865	22/03/2023	12,799	22,129	4,5	-4,908699649
H19	43,4711	5,20694	22/03/2023	13,451	22,111	4,5	-3,665909227
H16	43,4022	5,13028	22/03/2023	12,797	22,829	4,4	-4,72681691
H07	43,5	5,10889	22/03/2023	12,571	22,67	4,4	-5,220317496
H08	43,4669426	5,0910294	22/03/2023	12,879	22,211	4,3	-4,730877214
H01	43,5333272	5,0235682	22/03/2023	12,596	22,876	4,3	-5,112750238
H03	43,4783692	5,0175865	22/03/2023	12,838	22,122	4,1	-4,833708911
H07	43,5	5,10889	22/03/2023	12,539	22,467	4	-5,339685017
H13	43.415184	5.064785	22/03/2023	12,426	22,415	3,9	-5,582632923
H13	43.415184	5.064785	22/03/2023	12,49	22,484	3,9	-5,434198763
H12	43,4423232	5,0972381	22/03/2023	12,75	22,271	3,9	-4,969401331
H08	43,4669426	5,0910294	22/03/2023	12,926	22,249	3,9	-4,629450239
H08	43,4669426	5,0910294	22/03/2023	12,935	22,244	3,9	-4,613204119
H01	43,5333272	5,0235682	22/03/2023	12,631	22,857	3,9	-5,048078958
H01	43,5333272	5,0235682	22/03/2023	12,615	22,857	3,9	-5,080066119
H04	43,5167614	5,0694522	22/03/2023	12,796	22,579	3,8	-4,797424137
H03	43,4783692	5,0175865	22/03/2023	12,865	22,11	3,7	-4,783739576
H16	43,4022	5,13028	22/03/2023	13,011	22,3	3,6	-4,451490069
H12	43,4423232	5,0972381	22/03/2023	12,827	22,245	3,6	-4,824183707
H07	43,5	5,10889	22/03/2023	12,698	22,374	3,6	-5,045829816
H08	43,4669426	5,0910294	22/03/2023	12,913	22,22	3,5	-4,662176607
H19	43,4711	5,20694	22/03/2023	13,492	22,004	3,5	-3,616117557
H16	43,4022	5,13028	22/03/2023	12,807	22,688	3,4	-4,746156593
H13	43.415184	5.064785	22/03/2023	12,507	22,274	3,4	-5,455045924
H03	43,4783692	5,0175865	22/03/2023	12,835	22,038	3,3	-4,860501558
H01	43,5333272	5,0235682	22/03/2023	12,772	22,564	3,1	-4,848781799
H04	43,5167614	5,0694522	22/03/2023	12,703	22,223	3,1	-5,074953706
H16	43,4022	5,13028	22/03/2023	13,253	22,188	3	-4,01750496
H08	43,4669426	5,0910294	22/03/2023	12,867	22,158	3	-4,767777572
H13	43.415184	5.064785	22/03/2023	12,764	22,261	2,9	-4,944276327
H08	43,4669426	5,0910294	22/03/2023	12,874	22,166	2,9	-4,752053428
H18	43,4424421	5,1847996	22/03/2023	13,499	22,321	2,8	-3,524398535
H12	43,4423232	5,0972381	22/03/2023	12,939	22,201	2,7	-4,616351824
H03	43,4783692	5,0175865	22/03/2023	12,857	22,047	2,7	-4,815084083
H19	43,4711	5,20694	22/03/2023	13,738	21,148	2,7	-3,356747767
H04	43,5167614	5,0694522	22/03/2023	12,73	22,143	2,5	-5,041633071
H08	43,4669426	5,0910294	22/03/2023	12,878	22,112	2,4	-4,757781363
H01	43,5333272	5,0235682	22/03/2023	13,255	22,137	2,4	-4,026472085
H01	43,5333272	5,0235682	22/03/2023	13,314	22,153	2,4	-3,911308234
H13	43.415184	5.064785	22/03/2023	12,964	22,272	2,3	-4,549686935
H07	43,5	5,10889	22/03/2023	12,977	22,339	2,3	-4,507225051
H03	43,4783692	5,0175865	22/03/2023	12,847	22,034	2,2	-4,837917925
H16	43,4022	5,13028	22/03/2023	13,294	22,157	2,1	-3,947928898
H18	43,4424421	5,1847996	22/03/2023	13,485	21,759	2	-3,687087561
H04	43,5167614	5,0694522	22/03/2023	12,757	22,13	2	-4,991406429
H13	43.415184	5.064785	22/03/2023	12,894	22,089	1,9	-4,732224812
H13	43.415184	5.064785	22/03/2023	12,919	22,142	1,9	-4,670180078
H12	43,4423232	5,0972381	22/03/2023	12,97	22,168	1,9	-4,564453692
H08	43,4669426	5,0910294	22/03/2023	12,969	22,107	1,9	-4,581673557
H08	43,4669426	5,0910294	22/03/2023	12,936	22,124	1,9	-4,641571706
H03	43,4783692	5,0175865	22/03/2023	12,786	21,959	1,8	-4,976422357
H07	43,5	5,10889	22/03/2023	13,119	22,363	1,8	-4,227628281
H19	43,4711	5,20694	22/03/2023	13,847	21,097	1,8	-3,17068093
H16	43,4022	5,13028	22/03/2023	13,321	22,126	1,6	-3,904870647
H18	43,4424421	5,1847996	22/03/2023	13,526	21,644	1,5	-3,637650475
H13	43.415184	5.064785	22/03/2023	12,874	21,992	1,5	-4,79529854
H01	43,5333272	5,0235682	22/03/2023	12,99	21,731	1,5	-4,6315947
H08	43,4669426	5,0910294	22/03/2023	13,02	22,096	1,4	-4,485662755
H07	43,5	5,10889	22/03/2023	13,234	22,322	1,4	-4,019423789
H03	43,4783692	5,0175865	22/03/2023	12,801	21,906	1,3	-4,959684309
H18	43,4424421	5,1847996	22/03/2023	13,532	21,618	1,2	-3,632455211
H04	43,5167614	5,0694522	22/03/2023	12,843	22,1	1,1	-4,829390906
H13	43.415184	5.064785	22/03/2023	12,938	22,014	1	-4,664932974
H16	43,4022	5,13028	22/03/2023	13,439	22,158	0,9	-3,676543183
H12	43,4423232	5,0972381	22/03/2023	13,112	22,145	0,9	-4,296504465
H08	43,4669426	5,0910294	22/03/2023	13,181	22,087	0,9	-4,179202136
H07	43,5	5,10889	22/03/2023	13,448	22,278	0,9	-3,629701831
H18	43,4424421	5,1847996	22/03/2023	13,57	21,619	0,8	-3,562287057
H18	43,4424421	5,1847996	22/03/2023	13,56	21,59	0,8	-3,587178928
H04	43,5167614	5,0694522	22/03/2023	13,088	21,997	0,7	-4,379074891
H19	43,4711	5,20694	22/03/2023	14,466	21,01	0,7	-2,110440025
H13	43.415184	5.064785	22/03/2023	13,006	21,989	0,6	-4,539074994
H13	43.415184	5.064785	22/03/2023	12,98	22,015	0,6	-4,583077983
H01	43,5333272	5,0235682	22/03/2023	13,399	21,705	0,6	-3,859415651
H01	43,5333272	5,0235682	22/03/2023	13,328	21,695	0,6	-3,994687547
H01	43,5333272	5,0235682	22/03/2023	13,308	21,7	0,6	-4,031156534
H01	43,5333272	5,0235682	22/03/2023	13,26	21,697	0,6	-4,122416659
H18	43,4424421	5,1847996	22/03/2023	13,648	21,577	0,5	-3,42890062
H08	43,4669426	5,0910294	22/03/2023	13,406	22,041	0,5	-3,766761251
H03	43,4783692	5,0175865	22/03/2023	13,025	21,896	0,5	-4,524843869
H07	43,5	5,10889	22/03/2023	14,027	22,333	0,4	-2,570792128
H12	43,4423232	5,0972381	22/03/2023	13,262	22,058	0,3	-4,032775883
H18	43,4424421	5,1847996	22/03/2023	14,157	21,267	0,2	-2,588722749
H16	43,4022	5,13028	22/03/2023	13,499	22,003	0,2	-3,603422007
H13	43.415184	5.064785	22/03/2023	12,959	22,074	0,2	-4,609292889
H08	43,4669426	5,0910294	22/03/2023	13,447	22,108	0,2	-3,674072042
H04	43,5167614	5,0694522	22/03/2023	13,718	22,028	0,2	-3,196919501
H19	43,4711	5,20694	22/03/2023	14,576	21,073	0,1	-1,91333164
H12	43,4423232	5,0972381	25/05/2023	17,65	13,69851738	5	2,624883958
H16	43,4022	5,13028	25/05/2023	18,85	13,67306182	4,9	4,018062285
H01	43,5333272	5,0235682	25/05/2023	17,7	25,38	4,8	3,669058914
H07	43,5	5,10889	25/05/2023	18	25,439	4,6	4,036776319
H08	43,4669426	5,0910294	25/05/2023	17,3	13,57171173	4,5	2,219836405
H08	43,4669426	5,0910294	25/05/2023	17,4	13,57171173	4,5	2,346618379
H19	43,4711	5,20694	25/05/2023	18,05	25,223	4,3	4,026946398
H08	43,4669426	5,0910294	25/05/2023	17,3	13,4460799	4	2,253947498
H04	43,5167614	5,0694522	25/05/2023	17,65	25,355	4	3,601849028
H16	43,4022	5,13028	25/05/2023	18,698	13,42109344	3,9	3,918277468
H12	43,4423232	5,0972381	25/05/2023	17,6	13,42109344	3,9	2,637153162
H01	43,5333272	5,0235682	25/05/2023	17,6	25,317	3,8	3,530216189
H16	43,4022	5,13028	25/05/2023	18,85	13,37125972	3,7	4,097939946
H04	43,5167614	5,0694522	25/05/2023	17,7	25,306	3,7	3,645849138
H07	43,5	5,10889	25/05/2023	18,1	24,89	3,6	3,982784559
H12	43,4423232	5,0972381	25/05/2023	17,6	13,2721467	3,3	2,679311362
H08	43,4669426	5,0910294	25/05/2023	17,4	13,24748346	3,2	2,437051764
H16	43,4022	5,13028	25/05/2023	18,9	13,22286604	3,1	4,193763792
H04	43,5167614	5,0694522	25/05/2023	17,6	25,027	3,1	3,440027019
H19	43,4711	5,20694	25/05/2023	18,05	24,96	3,1	3,946812498
H16	43,4022	5,13028	25/05/2023	18,716	13,19829437	3	4,000790375
H01	43,5333272	5,0235682	25/05/2023	17,6	24,788	2,8	3,367119079
H07	43,5	5,10889	25/05/2023	18	25,013	2,7	3,905543474
H18	43,4424421	5,1847996	25/05/2023	20,037	13,10046344	2,6	5,38237187
H16	43,4022	5,13028	25/05/2023	18,85	13,07611922	2,5	4,182836373
H08	43,4669426	5,0910294	25/05/2023	17,4	13,05182025	2,4	2,495650437
H04	43,5167614	5,0694522	25/05/2023	17,6	24,897	2,4	3,400206028
H16	43,4022	5,13028	25/05/2023	18,723	13,02756642	2,3	4,059143743
H07	43,5	5,10889	25/05/2023	18	25,021	2,1	3,907972088
H19	43,4711	5,20694	25/05/2023	18,05	24,253	2,1	3,739296638
H12	43,4423232	5,0972381	25/05/2023	17,65	12,95507504	2	2,836395911
H04	43,5167614	5,0694522	25/05/2023	17,65	24,857	1,8	3,447962594
H18	43,4424421	5,1847996	25/05/2023	20,195	12,88298704	1,7	5,597117502
H16	43,4022	5,13028	25/05/2023	18,688	12,85904695	1,6	4,072992973
H01	43,5333272	5,0235682	25/05/2023	17,65	24,619	1,6	3,376423308
H19	43,4711	5,20694	25/05/2023	18,15	24,167	1,6	3,829356475
H08	43,4669426	5,0910294	25/05/2023	17,35	12,81130016	1,4	2,508833346
H07	43,5	5,10889	25/05/2023	18,1	25,036	1,4	4,026785235
H18	43,4424421	5,1847996	25/05/2023	20,25	12,76373066	1,2	5,685843679
H16	43,4022	5,13028	25/05/2023	18,85	12,76373066	1,2	4,280137748
H16	43,4022	5,13028	25/05/2023	18,552	12,71633779	1	3,968494357
H12	43,4423232	5,0972381	25/05/2023	17,6	12,71633779	1	2,852223571
H19	43,4711	5,20694	25/05/2023	18,05	23,447	1	3,51850517
H04	43,5167614	5,0694522	25/05/2023	17,55	24,631	0,9	3,259592993
H18	43,4424421	5,1847996	25/05/2023	20,2	12,62207931	0,6	5,684994284
H08	43,4669426	5,0910294	25/05/2023	17,4	12,59862406	0,5	2,643239895
H01	43,5333272	5,0235682	25/05/2023	17,55	24,592	0,4	3,247952167
H07	43,5	5,10889	25/05/2023	18	24,686	0,4	3,807514383
H16	43,4022	5,13028	25/05/2023	18,9	12,55184424	0,3	4,404403512
H16	43,4022	5,13028	25/05/2023	18,9	12,55184424	0,3	4,404403512
H16	43,4022	5,13028	25/05/2023	18,9	12,55184424	0,3	4,404403512
H03	43,4783692	5,0175865	25/05/2023	17,45	12,55184424	0,3	2,722106561
H12	43,4423232	5,0972381	25/05/2023	17,7	12,52851951	0,2	3,038762555
H01	43,5333272	5,0235682	25/05/2023	17,65	24,99	0,2	3,488519579
H18	43,4424421	5,1847996	25/05/2023	20,015	12,50523812	0,1	5,549311357
H16	43,4022	5,13028	25/05/2023	17,329	12,50523812	0,1	2,586200519
H04	43,5167614	5,0694522	25/05/2023	17,65	25,087	0,1	3,518352238
H19	43,4711	5,20694	25/05/2023	18,1	24,465	0,1	3,857497763
H13	43.415184	5.064785	05/07/2023	24,2	26,787	5	9,477067395
H01	43,5333272	5,0235682	05/07/2023	24,4	26,758	4,9	9,579262957
H13	43.415184	5.064785	05/07/2023	24,2	26,858	4,9	9,495263522
H16	43,4022	5,13028	05/07/2023	25,5	27,049	4,8	10,2131086
H07	43,5	5,10889	05/07/2023	25,45	26,794	4,6	10,12782081
H12	43,4423232	5,0972381	05/07/2023	23,95	26,83	4,6	9,347950045
H01	43,5333272	5,0235682	05/07/2023	24,35	26,766	4,5	9,554107474
H16	43,4022	5,13028	05/07/2023	25,45	26,963	4,4	10,16831049
H04	43,5167614	5,0694522	05/07/2023	25,85	26,673	4,2	10,29108115
H03	43,4783692	5,0175865	05/07/2023	24	26,821	4,1	9,373951099
H04	43,5167614	5,0694522	05/07/2023	25,85	26,61	4,1	10,2763991
H16	43,4022	5,13028	05/07/2023	25,5	26,856	4	10,16694471
H19	43,4711	5,20694	05/07/2023	26,35	26,019	4	10,3750784
H04	43,5167614	5,0694522	05/07/2023	25,85	26,631	3,8	10,28129095
H07	43,5	5,10889	05/07/2023	25,45	26,772	3,8	10,12255923
H12	43,4423232	5,0972381	05/07/2023	23,9	26,823	3,8	9,317640561
H13	43.415184	5.064785	05/07/2023	24,15	26,87	3,8	9,470644434
H01	43,5333272	5,0235682	05/07/2023	24,35	26,436	3,6	9,470671308
H16	43,4022	5,13028	05/07/2023	25,45	26,717	3,5	10,10941548
H08	43,4669426	5,0910294	05/07/2023	24,1	26,629	3,4	9,380822955
H07	43,5	5,10889	05/07/2023	25,45	26,53	3,2	10,06484505
H16	43,4022	5,13028	05/07/2023	25,45	26,754	3,2	10,11825602
H18	43,4424421	5,1847996	05/07/2023	26,65	26,61	3,2	10,64217009
H18	43,4424421	5,1847996	05/07/2023	26,65	26,561	3,1	10,63129578
H19	43,4711	5,20694	05/07/2023	26,3	26,024	3,1	10,35309536
H01	43,5333272	5,0235682	05/07/2023	24,35	26,416	2,9	9,46563974
H13	43.415184	5.064785	05/07/2023	24,2	26,841	2,8	9,490903957
H04	43,5167614	5,0694522	05/07/2023	25,8	26,559	2,5	10,24080784
H07	43,5	5,10889	05/07/2023	25,5	26,349	2,5	10,04652543
H08	43,4669426	5,0910294	05/07/2023	24,1	26,631	2,5	9,381335669
H12	43,4423232	5,0972381	05/07/2023	23,9	26,787	2,5	9,308273682
H16	43,4022	5,13028	05/07/2023	25,45	26,702	2,5	10,10583342
H03	43,4783692	5,0175865	05/07/2023	24	26,854	2,4	9,382500043
H18	43,4424421	5,1847996	05/07/2023	26,6	26,571	2,4	10,61130121
H16	43,4022	5,13028	05/07/2023	25,5	26,697	2,3	10,12903189
H01	43,5333272	5,0235682	05/07/2023	24,35	26,402	2,1	9,462119492
H16	43,4022	5,13028	05/07/2023	25,5	26,507	2,1	10,08389647
H19	43,4711	5,20694	05/07/2023	26,3	26,019	2,1	10,35197881
H07	43,5	5,10889	05/07/2023	25,45	26,309	2	10,01244007
H08	43,4669426	5,0910294	05/07/2023	24,1	26,648	2	9,38569487
H13	43.415184	5.064785	05/07/2023	24,15	26,817	1,8	9,457019116
H04	43,5167614	5,0694522	05/07/2023	25,8	26,506	1,7	10,22845056
H04	43,5167614	5,0694522	05/07/2023	25,85	26,505	1,7	10,25197416
H04	43,5167614	5,0694522	05/07/2023	25,8	26,497	1,6	10,2263537
H16	43,4022	5,13028	05/07/2023	25,5	26,383	1,5	10,05455377
H01	43,5333272	5,0235682	05/07/2023	24,35	26,394	1,4	9,460108612
H18	43,4424421	5,1847996	05/07/2023	26,6	26,522	1,2	10,60040185
H04	43,5167614	5,0694522	05/07/2023	25,8	25,741	1	10,05219816
H07	43,5	5,10889	05/07/2023	25,45	26,263	1	10,00157337
H03	43,4783692	5,0175865	05/07/2023	24	26,892	0,9	9,392352501
H07	43,5	5,10889	05/07/2023	25,5	26,273	0,9	10,02860812
H12	43,4423232	5,0972381	05/07/2023	23,9	26,804	0,9	9,312695888
H13	43.415184	5.064785	05/07/2023	24,2	26,721	0,9	9,4601806
H16	43,4022	5,13028	05/07/2023	25,45	26,232	0,9	9,994258723
H19	43,4711	5,20694	05/07/2023	26,3	26,004	0,9	10,34863026
